time,latitude,longitude,number,step,depthBelowLandLayer,valid_time,stl1,surface,slt,sp,sd,u10,v10,t2m,d2m,sf,e,ro,tp
2022-03-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.8639566e-05,5.9604645e-07,5.9723854e-05
2022-03-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-03-01 12:00:00,291.52167,0.0,4.0,100744.09,0.0,-0.6566944,2.1545124,289.89322,286.79816,,,,
2022-04-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.9081403e-05,2.1457672e-06,0.00015449524
2022-04-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-04-01 12:00:00,288.54517,0.0,4.0,101097.266,0.0,-0.033967018,0.057929993,287.9192,284.3149,,,,
2022-05-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.6425969e-05,2.3841858e-07,2.4437904e-05
2022-05-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-05-01 12:00:00,284.117,0.0,4.0,100936.36,0.0,1.0744123,-1.5079298,283.80603,281.51346,,,,
2022-06-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0915875e-05,7.1525574e-07,6.532669e-05
2022-06-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-06-01 12:00:00,282.35956,0.0,4.0,100881.25,0.0,1.5047646,-2.4731312,282.22394,279.94855,,,,
2022-07-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.6618986e-05,1.4305115e-06,9.584427e-05
2022-07-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-07-01 12:00:00,281.00534,0.0,4.0,101251.625,0.0,0.67634964,-0.885355,280.73035,278.7962,,,,
2022-08-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.4420442e-05,4.4107437e-06,0.0001885891
2022-08-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-08-01 12:00:00,283.01904,0.0,4.0,100585.336,0.0,0.5922508,-2.3575058,283.02103,280.49628,,,,
2022-09-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0402018e-05,1.1920929e-06,6.198883e-05
2022-09-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-09-01 12:00:00,284.16476,0.0,4.0,100793.06,0.0,0.27314663,-0.17166996,283.58612,281.27222,,,,
2022-10-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.7707312e-05,3.85046e-05,0.0001912117
2022-10-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-10-01 12:00:00,286.3003,0.0,4.0,100350.01,0.0,0.03643322,-0.18967247,285.52136,283.34998,,,,
2022-11-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.90613e-05,2.3722649e-05,0.0002670288
2022-11-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-11-01 12:00:00,287.5774,0.0,4.0,100323.2,0.0,1.522069,0.12877178,286.2951,283.70908,,,,
2022-12-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-4.0010782e-05,2.026558e-06,4.184246e-05
2022-12-01 12:00:00,-37.75,145.0,0,0 days,0.0,2022-12-01 12:00:00,290.31418,0.0,4.0,100400.734,0.0,0.6701088,1.7582245,288.6756,284.3282,,,,
2023-01-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.8070604e-05,1.1920929e-06,2.3841858e-06
2023-01-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-01-01 12:00:00,293.1558,0.0,4.0,100318.28,0.0,0.28850174,2.3168287,291.17032,286.43707,,,,
2023-02-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.2295706e-05,1.0728836e-06,2.849102e-05
2023-02-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-02-01 12:00:00,292.23895,0.0,4.0,100330.45,0.0,0.53614426,2.0360975,290.1489,285.3698,,,,
2023-03-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.1953445e-05,9.536743e-07,3.4809113e-05
2023-03-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-03-01 12:00:00,290.63812,0.0,4.0,100446.67,0.0,1.1156502,1.038147,289.1739,285.4372,,,,
2023-04-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0750333e-05,3.4570694e-06,0.00019288063
2023-04-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-04-01 12:00:00,286.9702,0.0,4.0,100753.625,0.0,0.33487415,-0.36861038,286.3224,283.8303,,,,
2023-05-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.869048e-05,1.0728836e-06,4.839897e-05
2023-05-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-05-01 12:00:00,283.87875,0.0,4.0,101156.64,0.0,1.4637842,-1.5444908,283.73383,281.04922,,,,
2023-06-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.433965e-05,1.7881393e-06,7.593632e-05
2023-06-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-06-01 12:00:00,283.22424,0.0,4.0,100685.984,0.0,0.75856304,-3.522873,283.12817,280.19196,,,,
2023-07-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.2461562e-05,1.3113022e-06,2.7179718e-05
2023-07-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-07-01 12:00:00,282.81888,0.0,4.0,101204.07,0.0,0.92830276,-2.934804,282.73163,279.95343,,,,
2023-08-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.4681602e-05,9.536743e-07,9.655952e-06
2023-08-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-08-01 12:00:00,282.9618,0.0,4.0,101295.55,0.0,0.5231972,-1.5309782,282.864,280.2917,,,,
2023-09-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.350891e-05,1.1920929e-06,1.859665e-05
2023-09-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-09-01 12:00:00,285.39417,0.0,4.0,101063.484,0.0,0.4223671,-1.749135,284.68896,280.58487,,,,
2023-10-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.595557e-05,3.0994415e-06,0.00014817715
2023-10-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-10-01 12:00:00,286.0528,0.0,4.0,100989.05,0.0,1.0032988,0.6317959,284.96637,280.9105,,,,
2023-11-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.2490818e-05,8.34465e-07,3.0755997e-05
2023-11-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-11-01 12:00:00,289.4226,0.0,4.0,100774.79,0.0,-0.2542944,2.361249,287.78412,284.4983,,,,
2023-12-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.9348146e-05,2.9802322e-06,0.00016534328
2023-12-01 12:00:00,-37.75,145.0,0,0 days,0.0,2023-12-01 12:00:00,291.39966,0.0,4.0,100396.984,0.0,0.07641697,2.6532946,289.789,286.3524,,,,
2024-01-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.7921825e-05,5.2452087e-06,0.00011205673
2024-01-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-01-01 12:00:00,292.62558,0.0,4.0,100343.53,0.0,0.40961838,1.1088505,291.24146,287.43616,,,,
2024-02-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.3621676e-05,2.3841858e-07,9.536743e-07
2024-02-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-02-01 12:00:00,292.9738,0.0,4.0,100661.15,0.0,0.6363249,2.5584278,290.99396,285.77573,,,,
2024-03-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.5765738e-05,2.3841858e-07,7.1525574e-07
2024-03-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-03-01 12:00:00,291.80865,0.0,4.0,101043.92,0.0,0.1622734,1.544343,289.88864,284.6049,,,,
2024-04-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.3590168e-05,2.3841858e-06,0.00016283989
2024-04-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-04-01 12:00:00,286.65393,0.0,4.0,101269.195,0.0,0.8035364,1.1411362,286.01184,282.9485,,,,
2024-05-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.482253e-06,1.0728836e-06,6.687641e-05
2024-05-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-05-01 12:00:00,283.70566,0.0,4.0,101686.89,0.0,0.37353134,-0.044945717,283.1972,281.41248,,,,
2024-06-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.1559576e-05,3.5762787e-07,1.3113022e-05
2024-06-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-06-01 12:00:00,281.9624,0.0,4.0,101029.17,0.0,0.39283276,-0.49729824,281.95758,279.30243,,,,
2024-07-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.2624154e-05,1.66893e-06,9.894371e-05
2024-07-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-07-01 12:00:00,281.42404,0.0,4.0,101187.56,0.0,1.0595417,-1.4195232,281.46124,279.24646,,,,
2024-08-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.3438362e-05,7.1525574e-07,3.5643578e-05
2024-08-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-08-01 12:00:00,284.18353,0.0,4.0,100763.586,0.0,0.52275944,-3.8258657,284.08466,280.37418,,,,
2024-09-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.392296e-05,5.9604645e-07,3.886223e-05
2024-09-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-09-01 12:00:00,285.00424,0.0,4.0,101016.0,0.0,1.5114412,-1.2052555,284.59335,280.41745,,,,
2024-10-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.8413022e-05,4.7683716e-07,1.5974045e-05
2024-10-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-10-01 12:00:00,287.15695,0.0,4.0,100881.875,0.0,0.33421898,0.7729416,285.787,281.8717,,,,
2024-11-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.781977e-05,1.1920929e-07,6.67572e-06
2024-11-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-11-01 12:00:00,290.5822,0.0,4.0,100527.375,0.0,-0.071398735,0.8114004,288.89832,284.11154,,,,
2024-12-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-4.3715117e-05,4.7683716e-07,4.8160553e-05
2024-12-01 12:00:00,-37.75,145.0,0,0 days,0.0,2024-12-01 12:00:00,292.7124,0.0,4.0,100235.414,0.0,0.40543747,2.200158,290.3078,285.0603,,,,
2025-01-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.5677105e-05,1.1920929e-07,3.2782555e-06
2025-01-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-01-01 12:00:00,294.0856,0.0,4.0,100374.58,0.0,0.052368164,2.8467093,291.82538,285.71643,,,,
2025-02-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.637816e-05,7.748604e-07,8.678436e-05
2025-02-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-02-01 12:00:00,294.27155,0.0,4.0,100461.12,0.0,-0.1263628,2.1395311,292.02185,286.65796,,,,
2025-03-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.1879637e-05,2.9802322e-07,3.7789345e-05
2025-03-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-03-01 12:00:00,292.92178,0.0,4.0,100930.82,0.0,0.11620331,2.182969,291.0114,286.3192,,,,
2025-04-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0171981e-05,1.1920929e-07,1.3947487e-05
2025-04-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-04-01 12:00:00,289.83508,0.0,4.0,100924.836,0.0,0.009197235,0.27380466,288.59064,284.14465,,,,
2025-05-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.0792242e-05,1.1920929e-07,1.1086464e-05
2025-05-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-05-01 12:00:00,284.82874,0.0,4.0,101353.67,0.0,0.3105154,-0.9498482,284.2342,280.15167,,,,
2025-06-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.9027852e-05,8.34465e-07,8.59499e-05
2025-06-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-06-01 12:00:00,282.05634,0.0,4.0,100947.95,0.0,0.2811718,-2.3532248,281.5921,278.80298,,,,
2025-07-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.9946834e-05,5.9604645e-07,4.9352646e-05
2025-07-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-07-01 12:00:00,282.27643,0.0,4.0,100457.49,0.0,0.60869884,-2.4352674,282.1189,279.10236,,,,
2025-08-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-1.2179604e-05,1.1920929e-06,9.703636e-05
2025-08-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-08-01 12:00:00,282.11768,0.0,4.0,101143.84,0.0,0.48317242,-1.719204,281.99097,279.01196,,,,
2025-09-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.7265633e-05,2.3841858e-07,1.7166138e-05
2025-09-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-09-01 12:00:00,285.08362,0.0,4.0,100685.84,0.0,1.2189894,-1.8263788,284.79004,280.14282,,,,
2025-10-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-2.6271213e-05,9.536743e-07,7.927418e-05
2025-10-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-10-01 12:00:00,286.82617,0.0,4.0,100395.84,0.0,1.0956564,-0.22221851,285.67767,281.34015,,,,
2025-11-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.3350894e-05,2.3841858e-06,0.00018680096
2025-11-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-11-01 12:00:00,287.7716,0.0,4.0,99953.68,0.0,1.3843994,0.93082047,286.10928,283.08334,,,,
2025-12-01 06:00:00,-37.75,145.0,0,0 days,0.0,,,0.0,,,,,,,,0.0,-3.884174e-05,1.1920929e-07,1.3828278e-05
2025-12-01 12:00:00,-37.75,145.0,0,0 days,0.0,2025-12-01 12:00:00,290.17435,0.0,4.0,100398.58,0.0,0.8446026,1.8206291,288.20676,282.6459,,,,
2021-01-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012789061,7.1525574e-07,2.7418137e-06
2021-01-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-01-01 12:00:00,301.83136,0.0,1.0,100880.016,0.0,-1.0805883,4.235244,298.9046,285.69904,,,,
2021-02-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012684544,9.536743e-07,0.00010454655
2021-02-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-02-01 12:00:00,299.22708,0.0,1.0,100819.664,0.0,-0.1978445,4.402567,296.3166,287.78906,,,,
2021-03-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.846936e-05,7.1525574e-07,4.9471855e-05
2021-03-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-03-01 12:00:00,298.25128,0.0,1.0,101148.016,0.0,-0.75051403,3.2813864,296.16663,288.94122,,,,
2021-04-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.140698e-05,7.1525574e-07,6.0081482e-05
2021-04-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-04-01 12:00:00,295.40646,0.0,1.0,101582.234,0.0,-0.9039612,3.2611141,293.75333,288.13705,,,,
2021-05-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.436603e-05,9.536743e-07,0.00017595291
2021-05-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-05-01 12:00:00,291.42053,0.0,1.0,101576.64,0.0,-1.4797955,1.1979485,290.26535,285.79352,,,,
2021-06-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.401748e-05,8.34465e-07,7.379055e-05
2021-06-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-06-01 12:00:00,288.17963,0.0,1.0,101810.67,0.0,-0.41924858,0.5891094,287.20358,283.34882,,,,
2021-07-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011448609,2.3841858e-06,0.00017035007
2021-07-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-07-01 12:00:00,288.5158,0.0,1.0,101150.67,0.0,3.3949833,-0.26443958,287.70316,284.0157,,,,
2021-08-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.5157266e-05,5.2452087e-06,9.846687e-05
2021-08-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-08-01 12:00:00,288.19824,0.0,1.0,101877.19,0.0,0.8237772,0.6030865,287.61847,283.5029,,,,
2021-09-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.5031305e-05,6.4373016e-06,5.4597855e-05
2021-09-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-09-01 12:00:00,289.31726,0.0,1.0,101796.016,0.0,0.32867813,1.6590252,288.4297,283.752,,,,
2021-10-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000107248314,6.0796738e-06,0.00012600422
2021-10-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-10-01 12:00:00,290.3936,0.0,1.0,101302.19,0.0,1.7940826,3.0058355,288.64856,283.92874,,,,
2021-11-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010792073,5.00679e-06,1.1920929e-07
2021-11-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-11-01 12:00:00,294.41052,0.0,1.0,101243.42,0.0,0.8267317,4.9392824,292.03958,285.45496,,,,
2021-12-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000114212744,4.053116e-06,2.1457672e-06
2021-12-01 12:00:00,-32.0,115.75,0,0 days,0.0,2021-12-01 12:00:00,299.38852,0.0,1.0,101013.42,0.0,0.99056625,5.0491457,296.42398,287.3219,,,,
2022-01-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00013440987,3.0398369e-06,0.0
2022-01-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-01-01 12:00:00,302.0821,0.0,1.0,100832.695,0.0,1.0000944,6.0276318,298.05157,288.76132,,,,
2022-02-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011297618,2.3841858e-06,5.841255e-06
2022-02-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-02-01 12:00:00,302.41583,0.0,1.0,100863.66,0.0,-0.11453152,4.4367075,298.8947,288.64392,,,,
2022-03-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000104993116,1.847744e-06,9.655952e-06
2022-03-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-03-01 12:00:00,299.27753,0.0,1.0,101192.09,0.0,-0.8622608,3.2101765,296.80142,288.4251,,,,
2022-04-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010272162,1.66893e-06,2.9802322e-05
2022-04-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-04-01 12:00:00,294.63306,0.0,1.0,101460.266,0.0,-0.8161936,2.9871292,292.94263,286.58835,,,,
2022-05-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.164703e-05,1.66893e-06,6.377697e-05
2022-05-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-05-01 12:00:00,291.06232,0.0,1.0,101474.36,0.0,-0.24297047,1.4281054,289.76697,285.08572,,,,
2022-06-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.400607e-05,1.5497208e-06,9.083748e-05
2022-06-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-06-01 12:00:00,288.9123,0.0,1.0,101751.25,0.0,-0.81847763,0.25538445,288.02863,284.19855,,,,
2022-07-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.111121e-05,1.66893e-06,0.0001077652
2022-07-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-07-01 12:00:00,288.00143,0.0,1.0,101639.625,0.0,-0.079021454,-0.6021519,287.3202,283.46808,,,,
2022-08-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.000104543986,3.2186508e-06,0.00018715858
2022-08-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-08-01 12:00:00,287.8081,0.0,1.0,101626.336,0.0,1.0741844,1.3514786,286.7593,282.61542,,,,
2022-09-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.802481e-05,4.6491623e-06,3.862381e-05
2022-09-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-09-01 12:00:00,289.3054,0.0,1.0,101599.06,0.0,0.3498068,2.237998,288.45135,284.17847,,,,
2022-10-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.0001199604,5.1259995e-06,9.214878e-05
2022-10-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-10-01 12:00:00,290.89014,0.0,1.0,101466.01,0.0,0.2268629,4.6140385,288.75183,283.45544,,,,
2022-11-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.988784e-05,4.2915344e-06,5.4836273e-06
2022-11-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-11-01 12:00:00,293.4602,0.0,1.0,101175.2,0.0,1.1485338,4.118518,291.47675,285.4122,,,,
2022-12-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011946377,3.5762787e-06,5.722046e-06
2022-12-01 12:00:00,-32.0,115.75,0,0 days,0.0,2022-12-01 12:00:00,298.73605,0.0,1.0,100917.734,0.0,0.48309708,5.4755096,295.45685,286.51764,,,,
2023-01-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011671893,2.861023e-06,4.7683716e-07
2023-01-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-01-01 12:00:00,300.9644,0.0,1.0,100824.28,0.0,0.76701736,5.369075,297.36954,287.52692,,,,
2023-02-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00011252356,2.2649765e-06,0.0
2023-02-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-02-01 12:00:00,300.9538,0.0,1.0,100837.45,0.0,0.24171066,4.972621,297.47116,288.05145,,,,
2023-03-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010310649,1.7881393e-06,8.583069e-06
2023-03-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-03-01 12:00:00,298.4389,0.0,1.0,101194.67,0.0,-0.40436935,3.7525024,295.63483,289.08563,,,,
2023-04-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00010681944,1.66893e-06,3.9577484e-05
2023-04-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-04-01 12:00:00,292.72607,0.0,1.0,101478.625,0.0,0.26797962,3.0508232,290.9513,286.28732,,,,
2023-05-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.757855e-05,1.4305115e-06,5.6385994e-05
2023-05-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-05-01 12:00:00,290.7889,0.0,1.0,102096.64,0.0,-1.9790869,1.2811928,289.80023,284.19376,,,,
2023-06-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.057531e-05,1.5497208e-06,0.00015056133
2023-06-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-06-01 12:00:00,287.63245,0.0,1.0,101753.984,0.0,1.1677427,1.6787872,286.1692,282.67047,,,,
2023-07-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.6789875e-05,1.4305115e-06,9.75132e-05
2023-07-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-07-01 12:00:00,287.38528,0.0,1.0,101925.07,0.0,1.7613106,-0.6115618,287.0617,282.9886,,,,
2023-08-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-6.8743015e-05,1.66893e-06,9.524822e-05
2023-08-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-08-01 12:00:00,288.4657,0.0,1.0,101968.55,0.0,0.1604042,2.0915804,287.4812,283.7995,,,,
2023-09-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-7.5290445e-05,1.66893e-06,6.1035156e-05
2023-09-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-09-01 12:00:00,290.4254,0.0,1.0,101637.484,0.0,2.1811562,1.4207869,289.31787,285.6298,,,,
2023-10-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-9.78997e-05,1.3113022e-06,3.5762787e-06
2023-10-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-10-01 12:00:00,294.0899,0.0,1.0,101906.05,0.0,0.7161894,4.4418545,291.5562,285.30307,,,,
2023-11-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-8.8653294e-05,1.0728836e-06,5.722046e-06
2023-11-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-11-01 12:00:00,298.03784,0.0,1.0,101163.79,0.0,-0.4002905,3.3138857,295.7724,286.98853,,,,
2023-12-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012038066,1.0728836e-06,1.1920929e-07
2023-12-01 12:00:00,-32.0,115.75,0,0 days,0.0,2023-12-01 12:00:00,300.34692,0.0,1.0,101050.984,0.0,0.026612282,4.748021,297.02533,287.15317,,,,
2024-01-01 06:00:00,-32.0,115.75,0,0 days,0.0,,,0.0,,,,,,,,0.0,-0.00012074248,7.1525574e-07,0.0
